,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,Stratification2,GeoLocation,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
543120,2016,2016,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,5.9,5.9,,,3.6,8.2,Race/Ethnicity,"Other, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,OTH
543161,2020,2020,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,5.0,5.0,,,2.4,7.6,Race/Ethnicity,Hispanic,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,RACE,HIS
543162,2017,2017,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,6.1,6.1,,,4.1,8.1,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,RACE,MRC
543211,2013,2013,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,5.3,5.3,,,4.9,5.7,Gender,Female,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,GENDER,GENF
543243,2018,2018,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,5.8,5.8,,,4.0,7.5,Race/Ethnicity,"Other, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,OTH
543250,2012,2012,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,6.2,6.2,,,5.7,6.6,Gender,Female,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF
543258,2012,2012,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,4.9,4.9,,,3.2,6.6,Race/Ethnicity,Hispanic,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,HIS
543304,2014,2014,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,4.6,4.6,,,2.3,6.8,Race/Ethnicity,Hispanic,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,HIS
543453,2019,2019,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,RACE,HIS
543522,2013,2013,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,19.1,19.1,,,15.6,23.1,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,RACE,WHT
543671,2015,2015,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,4.1,4.1,,,1.9,6.3,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,RACE,MRC
543777,2012,2012,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,5.9,5.9,,,3.9,7.8,Race/Ethnicity,"Other, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,OTH
543782,2018,2018,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,4.3,4.3,,,2.0,6.6,Race/Ethnicity,Hispanic,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,HIS
543800,2017,2017,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,5.3,5.3,,,4.9,5.7,Gender,Female,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,GENDER,GENF
543839,2021,2021,AR,Arkansas,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,10.3,10.3,,,6.7,13.8,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,MTH,MTH1_0,MEAN,RACE,MRC
543889,2019,2019,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,7.3,7.3,,,4.9,9.6,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,MRC
543906,2019,2019,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,6.1,6.1,,,5.7,6.6,Gender,Female,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,GENDER,GENF
543966,2016,2016,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,4.6,4.6,,,4.3,5.0,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,WHT
543976,2017,2017,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,4.8,4.8,,,4.5,5.1,Overall,Overall,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,OVERALL,OVR
543978,2020,2020,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,6.5,6.5,,,3.9,9.1,Race/Ethnicity,"Other, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,OTH
544025,2018,2018,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,5.1,5.1,,,4.7,5.5,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,WHT
544266,2018,2018,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,5.8,5.8,,,5.3,6.3,Gender,Female,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF
544409,2017,2017,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,4.3,4.3,,,2.5,6.1,Race/Ethnicity,Hispanic,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,HIS
544489,2018,2018,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,20.6,20.6,,,17.5,24.0,Overall,Overall,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,OVERALL,OVR
544597,2016,2016,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,4.4,4.4,,,4.1,4.7,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,RACE,WHT
544685,2020,2020,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,3.8,3.8,,,3.3,4.2,Gender,Male,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,GENDER,GENM
544720,2018,2018,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,4.9,4.9,,,4.5,5.2,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,RACE,WHT
544757,2015,2015,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,19.6,19.6,,,16.2,23.5,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,RACE,WHT
544824,2013,2013,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,RACE,MRC
544844,2011,2011,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,RACE,HIS
544912,2014,2014,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,5.6,5.6,,,5.2,6.0,Gender,Female,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF
545101,2014,2014,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,4.6,4.6,,,4.3,5.0,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,WHT
545199,2018,2018,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,RACE,HIS
545285,2021,2021,AR,Arkansas,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,5.6,5.6,,,5.2,6.1,Race/Ethnicity,"White, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,MTH,MTH1_0,MEAN,RACE,WHT
545309,2018,2018,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,15.7,15.7,,,12.1,20.2,Race/Ethnicity,"Black, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,RACE,BLK
545313,2021,2021,AR,Arkansas,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,MTH,MTH2_0,CRDPREV,RACE,MRC
545348,2014,2014,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,4.5,4.5,,,4.2,4.8,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,RACE,WHT
545387,2013,2013,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,4.4,4.4,,,4.1,4.8,Overall,Overall,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,OVERALL,OVR
545486,2012,2012,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,RACE,WHT
545582,2020,2020,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,18.9,18.9,,,10.2,32.3,Race/Ethnicity,Hispanic,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,RACE,HIS
545598,2020,2020,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,4.7,4.7,,,4.4,5.1,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,RACE,WHT
545618,2015,2015,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,RACE,HIS
545657,2012,2012,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,23.5,23.5,,,20.5,26.7,Overall,Overall,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,OVERALL,OVR
545701,2016,2016,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,3.0,3.0,,,1.5,4.6,Race/Ethnicity,Hispanic,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,RACE,HIS
545829,2011,2011,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,RACE,MRC
545861,2016,2016,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,5.1,5.1,,,4.8,5.5,Gender,Female,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF
545906,2021,2021,AR,Arkansas,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,6.1,6.1,,,5.5,6.6,Race/Ethnicity,"White, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,MTH,MTH1_0,AGEADJMEAN,RACE,WHT
545949,2015,2015,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,4.7,4.7,,,4.3,5.1,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,WHT
546159,2021,2021,AR,Arkansas,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,4.6,4.6,,,4.0,5.2,Gender,Male,,POINT (-92.27449074299966 34.74865012400045),5,MTH,MTH1_0,MEAN,GENDER,GENM
546181,2021,2021,AR,Arkansas,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,24.0,24.0,,,20.4,27.9,Race/Ethnicity,"White, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,MTH,MTH2_0,CRDPREV,RACE,WHT
546205,2016,2016,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,3.9,3.9,,,3.5,4.3,Gender,Male,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,GENDER,GENM
546234,2017,2017,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,7.3,7.3,,,5.0,9.7,Race/Ethnicity,"Other, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,OTH
546398,2018,2018,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,3.9,3.9,,,3.5,4.4,Gender,Male,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,GENDER,GENM
546421,2013,2013,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,5.4,5.4,,,3.2,7.6,Race/Ethnicity,"Other, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,OTH
546596,2019,2019,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,7.4,7.4,,,5.0,9.8,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,RACE,MRC
546635,2020,2020,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,25.3,25.3,,,21.9,29.0,Overall,Overall,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,OVERALL,OVR
546750,2011,2011,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,19.5,19.5,,,16.7,22.5,Overall,Overall,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,OVERALL,OVR
546781,2015,2015,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,4.2,4.2,,,2.6,5.8,Race/Ethnicity,"Other, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,OTH
546847,2015,2015,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,3.6,3.6,,,3.2,4.0,Gender,Male,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM
546936,2019,2019,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,RACE,MRC
546978,2014,2014,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,3.7,3.7,,,3.3,4.1,Gender,Male,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,GENDER,GENM
546985,2021,2021,AR,Arkansas,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,6.7,6.7,,,4.6,8.9,Race/Ethnicity,"Other, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,MTH,MTH1_0,AGEADJMEAN,RACE,OTH
547014,2021,2021,AR,Arkansas,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,5.6,5.6,,,5.2,6.0,Overall,Overall,,POINT (-92.27449074299966 34.74865012400045),5,MTH,MTH1_0,MEAN,OVERALL,OVR
547069,2020,2020,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,3.1,3.1,,,1.6,4.6,Race/Ethnicity,Hispanic,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,HIS
547140,2017,2017,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,4.9,4.9,,,4.5,5.4,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,WHT
547170,2012,2012,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,RACE,BLK
547284,2012,2012,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,4.4,4.4,,,4.0,4.9,Gender,Male,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,GENDER,GENM
547287,2014,2014,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,16.6,16.6,,,12.4,21.8,Race/Ethnicity,"Black, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,RACE,BLK
547358,2016,2016,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,RACE,OTH
547483,2014,2014,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,RACE,HIS
547513,2017,2017,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,15.6,15.6,,,11.8,20.3,Race/Ethnicity,"Black, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,RACE,BLK
547520,2019,2019,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,5.4,5.4,,,5.1,5.7,Overall,Overall,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,OVERALL,OVR
547536,2011,2011,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,5.6,5.6,,,5.2,6.0,Gender,Female,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF
547629,2016,2016,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,3.1,3.1,,,1.6,4.6,Race/Ethnicity,Hispanic,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,HIS
547683,2018,2018,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,RACE,OTH
547734,2015,2015,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,5.1,5.1,,,4.7,5.6,Gender,Female,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF
547903,2014,2014,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,4.6,4.6,,,2.9,6.4,Race/Ethnicity,"Other, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,RACE,OTH
547923,2020,2020,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,5.1,5.1,,,4.7,5.5,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,WHT
547942,2015,2015,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,13.9,13.9,,,10.0,19.0,Race/Ethnicity,"Black, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,RACE,BLK
547970,2013,2013,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,RACE,HIS
548110,2014,2014,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,4.8,4.8,,,4.2,5.3,Race/Ethnicity,"Black, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,RACE,BLK
548150,2012,2012,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Mean,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,MEAN,RACE,OTH
548184,2011,2011,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,6.0,6.0,,,3.7,8.3,Race/Ethnicity,"Other, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,RACE,OTH
548225,2017,2017,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,5.5,5.5,,,5.1,6.0,Gender,Female,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF
548321,2020,2020,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,5.1,5.1,,,4.7,5.4,Overall,Overall,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,OVERALL,OVR
548335,2019,2019,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,6.4,6.4,,,5.9,6.8,Gender,Female,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF
548375,2020,2020,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,18.5,18.5,,,14.5,23.3,Race/Ethnicity,"Black, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,RACE,BLK
548382,2011,2011,AL,Alabama,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,4.1,4.1,,,3.7,4.6,Gender,Male,,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM
548500,2021,2021,AR,Arkansas,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,Number,Age-adjusted Mean,4.7,4.7,,,4.1,5.2,Gender,Male,,POINT (-92.27449074299966 34.74865012400045),5,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM
548557,2017,2017,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,17.3,17.3,,,14.6,20.4,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,MTH,MTH2_0,CRDPREV,RACE,WHT
