,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,Stratification2,GeoLocation,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
572583,2015,2015,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,28.2,28.2,,,20.4,37.5,Race/Ethnicity,"Black, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,BLK
572687,2011,2011,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,36.2,36.2,,,33.9,38.5,Race/Ethnicity,"White, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,WHT
572753,2021,2021,CA,California,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,49.5,49.5,,,44.6,54.4,Race/Ethnicity,"Other, non-Hispanic",,POINT (-120.99999953799971 37.63864012300047),6,IMM,IMM1_0,AGEADJPREV,RACE,OTH
572797,2011,2011,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,35.4,35.4,,,21.4,52.5,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,MRC
572872,2020,2020,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,30.9,30.9,,,24.4,38.4,Race/Ethnicity,"Black, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,BLK
572950,2016,2016,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,35.2,35.2,,,33.7,36.7,Overall,Overall,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,OVERALL,OVR
573042,2017,2017,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,34.8,34.8,,,27.3,43.1,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,MRC
573120,2019,2019,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,37.1,37.1,,,35.3,39.0,Overall,Overall,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR
573284,2018,2018,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,30.6,30.6,,,28.9,32.3,Overall,Overall,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,OVERALL,OVR
573290,2016,2016,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,28.0,28.0,,,20.9,36.3,Race/Ethnicity,"Black, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,BLK
573442,2017,2017,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,37.2,37.2,,,35.7,38.7,Gender,Female,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,GENDER,GENF
573557,2019,2019,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,41.9,41.9,,,39.2,44.7,Gender,Female,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,GENDER,GENF
573591,2014,2014,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,29.8,29.8,,,20.4,41.3,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,MRC
573605,2015,2015,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,36.2,36.2,,,34.1,38.4,Gender,Female,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,GENDER,GENF
573641,2016,2016,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,23.7,23.7,,,15.1,35.1,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,MRC
573659,2021,2021,CA,California,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,31.8,31.8,,,25.7,38.7,Race/Ethnicity,"Black, non-Hispanic",,POINT (-120.99999953799971 37.63864012300047),6,IMM,IMM1_0,AGEADJPREV,RACE,BLK
573810,2011,2011,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,36.0,36.0,,,33.1,38.9,Gender,Female,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,GENDER,GENF
573902,2013,2013,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,37.8,37.8,,,34.5,41.3,Gender,Female,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,GENDER,GENF
573975,2013,2013,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,16.7,16.7,,,9.3,28.3,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,MRC
574006,2019,2019,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,35.1,35.1,,,25.1,46.7,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,MRC
574036,2015,2015,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,33.8,33.8,,,32.2,35.3,Overall,Overall,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,OVERALL,OVR
574085,2012,2012,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,32.3,32.3,,,30.0,34.7,Gender,Female,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,GENDER,GENF
574104,2020,2020,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,46.5,46.5,,,44.5,48.5,Gender,Female,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,GENDER,GENF
574324,2015,2015,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,32.7,32.7,,,22.5,45.0,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,MRC
574405,2018,2018,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,36.9,36.9,,,24.9,50.7,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,MRC
574407,2012,2012,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,19.8,19.8,,,11.1,32.8,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,MRC
574419,2014,2014,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,35.2,35.2,,,33.5,37.0,Gender,Female,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,GENDER,GENF
574438,2021,2021,CA,California,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,45.5,45.5,,,43.2,47.9,Gender,Female,,POINT (-120.99999953799971 37.63864012300047),6,IMM,IMM1_0,AGEADJPREV,GENDER,GENF
574502,2014,2014,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,36.6,36.6,,,35.2,38.0,Race/Ethnicity,"White, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,WHT
574518,2014,2014,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,33.8,33.8,,,32.5,35.0,Overall,Overall,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,OVERALL,OVR
574551,2020,2020,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,39.9,39.9,,,38.5,41.4,Overall,Overall,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR
574571,2012,2012,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,34.7,34.7,,,32.8,36.6,Race/Ethnicity,"White, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,WHT
574890,2013,2013,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,32.3,32.3,,,29.8,35.0,Overall,Overall,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR
575151,2013,2013,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,31.8,31.8,,,29.1,34.8,Race/Ethnicity,"White, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,WHT
575219,2015,2015,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,32.7,32.7,,,31.1,34.3,Overall,Overall,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR
575284,2012,2012,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,31.6,31.6,,,29.9,33.3,Overall,Overall,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,OVERALL,OVR
575378,2011,2011,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,32.8,32.8,,,30.7,35.0,Overall,Overall,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR
575533,2021,2021,CA,California,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,48.2,48.2,,,43.2,53.3,Race/Ethnicity,"Other, non-Hispanic",,POINT (-120.99999953799971 37.63864012300047),6,IMM,IMM1_0,CRDPREV,RACE,OTH
575577,2017,2017,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,34.4,34.4,,,33.4,35.5,Overall,Overall,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR
575708,2018,2018,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,25.8,25.8,,,17.5,36.4,Race/Ethnicity,"Black, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,BLK
575985,2016,2016,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,35.0,35.0,,,33.1,37.0,Race/Ethnicity,"White, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,WHT
576087,2020,2020,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,41.8,41.8,,,36.2,47.5,Race/Ethnicity,"Other, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,OTH
576093,2018,2018,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,29.3,29.3,,,27.2,31.5,Race/Ethnicity,"White, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,WHT
576181,2017,2017,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,36.4,36.4,,,35.4,37.4,Overall,Overall,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,OVERALL,OVR
576241,2013,2013,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,35.9,35.9,,,32.5,39.3,Gender,Female,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,GENDER,GENF
576368,2014,2014,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,29.8,29.8,,,28.1,31.7,Gender,Male,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,GENDER,GENM
576413,2019,2019,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,39.6,39.6,,,37.8,41.4,Overall,Overall,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,OVERALL,OVR
576428,2011,2011,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,36.5,36.5,,,21.5,54.8,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,MRC
576617,2015,2015,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,29.4,29.4,,,18.4,43.5,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,MRC
577061,2017,2017,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,34.1,34.1,,,26.3,42.9,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,MRC
577064,2020,2020,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,33.7,33.7,,,31.0,36.6,Race/Ethnicity,Hispanic,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,HIS
577164,2015,2015,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,34.8,34.8,,,32.7,37.1,Gender,Female,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,GENDER,GENF
577395,2021,2021,CA,California,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,46.7,46.7,,,37.9,55.6,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-120.99999953799971 37.63864012300047),6,IMM,IMM1_0,AGEADJPREV,RACE,MRC
577529,2018,2018,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,27.2,27.2,,,24.9,29.6,Gender,Male,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,GENDER,GENM
577603,2019,2019,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,43.3,43.3,,,27.4,60.6,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,MRC
577627,2013,2013,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,MRC
577686,2016,2016,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,31.3,31.3,,,29.2,33.5,Gender,Male,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,GENDER,GENM
577700,2020,2020,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,43.9,43.9,,,41.9,46.0,Gender,Female,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,GENDER,GENF
577741,2016,2016,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,28.1,28.1,,,21.1,36.2,Race/Ethnicity,"Black, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,BLK
577839,2011,2011,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,34.8,34.8,,,31.8,37.8,Gender,Female,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,GENDER,GENF
578042,2012,2012,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,49.2,49.2,,,41.2,57.2,Race/Ethnicity,"Other, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,OTH
578098,2014,2014,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,32.6,32.6,,,31.1,34.2,Race/Ethnicity,"White, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,WHT
578239,2012,2012,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,23.7,23.7,,,15.4,34.6,Race/Ethnicity,"Black, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,BLK
578247,2021,2021,CA,California,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,35.2,35.2,,,32.7,37.8,Race/Ethnicity,Hispanic,,POINT (-120.99999953799971 37.63864012300047),6,IMM,IMM1_0,AGEADJPREV,RACE,HIS
578383,2020,2020,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,32.3,32.3,,,24.3,41.4,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,MRC
578399,2018,2018,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,30.3,30.3,,,25.0,36.1,Race/Ethnicity,"Other, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,OTH
578404,2013,2013,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,33.5,33.5,,,31.0,36.1,Overall,Overall,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,OVERALL,OVR
578523,2016,2016,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,36.7,36.7,,,31.9,41.8,Race/Ethnicity,"Other, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,OTH
578579,2016,2016,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,32.1,32.1,,,28.7,35.7,Race/Ethnicity,Hispanic,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,HIS
578610,2012,2012,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,31.0,31.0,,,29.0,33.0,Race/Ethnicity,"White, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,WHT
578618,2020,2020,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,42.2,42.2,,,40.8,43.7,Overall,Overall,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,OVERALL,OVR
578743,2017,2017,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,31.7,31.7,,,26.6,37.4,Race/Ethnicity,"Black, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,BLK
578861,2012,2012,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,29.1,29.1,,,26.6,31.6,Gender,Male,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,GENDER,GENM
578954,2011,2011,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,33.6,33.6,,,31.5,35.7,Overall,Overall,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,OVERALL,OVR
579008,2014,2014,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,41.3,41.3,,,36.5,46.3,Race/Ethnicity,"Other, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,OTH
579206,2014,2014,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,25.8,25.8,,,20.1,32.5,Race/Ethnicity,"Black, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,BLK
579273,2019,2019,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,40.8,40.8,,,31.5,50.9,Race/Ethnicity,"Black, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,BLK
579279,2018,2018,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,25.6,25.6,,,17.8,35.2,Race/Ethnicity,"Black, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,BLK
579362,2021,2021,CA,California,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,51.7,51.7,,,49.2,54.1,Race/Ethnicity,"White, non-Hispanic",,POINT (-120.99999953799971 37.63864012300047),6,IMM,IMM1_0,CRDPREV,RACE,WHT
579606,2020,2020,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,47.7,47.7,,,46.0,49.5,Race/Ethnicity,"White, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,WHT
579622,2015,2015,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,37.3,37.3,,,35.5,39.2,Race/Ethnicity,"White, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,WHT
579830,2014,2014,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,30.3,30.3,,,27.5,33.2,Race/Ethnicity,Hispanic,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,HIS
579854,2015,2015,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,30.4,30.4,,,28.2,32.8,Gender,Male,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,GENDER,GENM
579859,2020,2020,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,35.9,35.9,,,33.2,38.7,Race/Ethnicity,Hispanic,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,AGEADJPREV,RACE,HIS
579889,2012,2012,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,29.2,29.2,,,26.8,31.8,Gender,Male,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,GENDER,GENM
579962,2021,2021,CA,California,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Age-adjusted Prevalence,39.5,39.5,,,37.3,41.7,Gender,Male,,POINT (-120.99999953799971 37.63864012300047),6,IMM,IMM1_0,AGEADJPREV,GENDER,GENM
580030,2014,2014,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,30.3,30.3,,,28.6,32.2,Gender,Male,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,GENDER,GENM
580269,2013,2013,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,%,Crude Prevalence,27.7,27.7,,,21.4,35.1,Race/Ethnicity,Hispanic,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM1_0,CRDPREV,RACE,HIS
