,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,Stratification2,GeoLocation,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
512972,2019,2019,NY,New York,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,94.5,94.5,,,90.5,96.9,Race/Ethnicity,Asian or Pacific Islander,,POINT (-75.54397042699964 42.82700103200045),36,RPH,RPH2_0,CRDPREV,RACE,API
512982,2019,2019,PR,Puerto Rico,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH2_0,CRDPREV,RACE,MRC
512989,2020,2020,AZ,Arizona,PRAMS,Reproductive Health,Folic acid supplementation,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,RPH,RPH3_0,CRDPREV,RACE,MRC
512997,2017,2017,AK,Alaska,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,87.6,87.6,,,85.1,89.8,Overall,Overall,,POINT (-147.72205903599973 64.84507995700051),2,RPH,RPH2_0,CRDPREV,OVERALL,OVR
513003,2013,2013,IA,Iowa,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,POINT (-93.81649055599968 42.46940091300047),19,RPH,RPH2_0,CRDPREV,RACE,API
513010,2013,2013,US,United States,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,90.9,90.9,,,89.1,92.5,Race/Ethnicity,Asian or Pacific Islander,,,59,RPH,RPH2_0,CRDPREV,RACE,API
513016,2019,2019,MS,Mississippi,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-89.53803082499968 32.745510099000455),28,RPH,RPH2_0,CRDPREV,RACE,OTH
513021,2018,2018,WY,Wyoming,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,90.6,90.6,,,77.5,96.4,Race/Ethnicity,Hispanic,,POINT (-108.10983035299967 43.23554134300048),56,RPH,RPH2_0,CRDPREV,RACE,HIS
513023,2014,2014,HI,Hawaii,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-157.85774940299973 21.304850435000446),15,RPH,RPH2_0,CRDPREV,RACE,AIAN
513025,2017,2017,MD,Maryland,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-76.60926011099963 39.29058096400047),24,RPH,RPH2_0,CRDPREV,RACE,MRC
513052,2019,2019,AL,Alabama,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH2_0,CRDPREV,RACE,AIAN
513054,2019,2019,KS,Kansas,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,91.9,91.9,,,79.8,97.1,Race/Ethnicity,"Black, non-Hispanic",,POINT (-98.20078122699965 38.34774030000045),20,RPH,RPH2_0,CRDPREV,RACE,BLK
513056,2017,2017,SD,South Dakota,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,69.3,69.3,,,63.4,74.6,Race/Ethnicity,American Indian or Alaska Native,,POINT (-100.3735306369997 44.353130053000484),46,RPH,RPH2_0,CRDPREV,RACE,AIAN
513060,2019,2019,TN,Tennessee,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,POINT (-85.77449091399967 35.68094058000048),47,RPH,RPH2_0,CRDPREV,RACE,API
513064,2013,2013,OK,Oklahoma,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,82.3,82.3,,,72.4,89.1,Race/Ethnicity,Hispanic,,POINT (-97.52107021399968 35.47203135600046),40,RPH,RPH2_0,CRDPREV,RACE,HIS
513067,2019,2019,WI,Wisconsin,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,85.8,85.8,,,79.2,90.5,Race/Ethnicity,Hispanic,,POINT (-89.81637074199966 44.39319117400049),55,RPH,RPH2_0,CRDPREV,RACE,HIS
513068,2012,2012,OK,Oklahoma,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,82.1,82.1,,,68.0,90.8,Race/Ethnicity,American Indian or Alaska Native,,POINT (-97.52107021399968 35.47203135600046),40,RPH,RPH2_0,CRDPREV,RACE,AIAN
513073,2018,2018,AR,Arkansas,PRAMS,Reproductive Health,Folic acid supplementation,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH3_0,CRDPREV,RACE,MRC
513088,2017,2017,KS,Kansas,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,92,92.0,,,89.0,94.2,Race/Ethnicity,"White, non-Hispanic",,POINT (-98.20078122699965 38.34774030000045),20,RPH,RPH2_0,CRDPREV,RACE,WHT
513089,2011,2011,AZ,Arizona,PRAMS,Reproductive Health,Folic acid supplementation,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,POINT (-111.76381127699972 34.865970280000454),4,RPH,RPH3_0,CRDPREV,OVERALL,OVR
513094,2015,2015,VT,Vermont,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-72.51764079099962 43.62538123900049),50,RPH,RPH2_0,CRDPREV,RACE,OTH
513095,2019,2019,FL,Florida,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,88.9,88.9,,,85.5,91.7,Race/Ethnicity,"Black, non-Hispanic",,POINT (-81.92896053899966 28.932040377000476),12,RPH,RPH2_0,CRDPREV,RACE,BLK
513097,2019,2019,NM,New Mexico,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,POINT (-106.24058098499967 34.52088095200048),35,RPH,RPH2_0,CRDPREV,RACE,API
513126,2017,2017,MA,Massachusetts,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,90.3,90.3,,,86.4,93.2,Race/Ethnicity,"Black, non-Hispanic",,POINT (-72.08269067499964 42.27687047000046),25,RPH,RPH2_0,CRDPREV,RACE,BLK
513127,2019,2019,US,United States,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,90.7,90.7,,,90.3,91.2,Overall,Overall,,,59,RPH,RPH2_0,CRDPREV,OVERALL,OVR
513132,2015,2015,ID,Idaho,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,POINT (-114.3637300419997 43.682630005000476),16,RPH,RPH2_0,CRDPREV,OVERALL,OVR
513141,2020,2020,IA,Iowa,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,91.3,91.3,,,88.1,93.7,Overall,Overall,,POINT (-93.81649055599968 42.46940091300047),19,RPH,RPH2_0,CRDPREV,OVERALL,OVR
513156,2020,2020,KS,Kansas,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,83.2,83.2,,,74.3,89.5,Race/Ethnicity,Hispanic,,POINT (-98.20078122699965 38.34774030000045),20,RPH,RPH2_0,CRDPREV,RACE,HIS
513157,2019,2019,PA,Pennsylvania,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,83.1,83.1,,,71.3,90.7,Race/Ethnicity,"Black, non-Hispanic",,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH2_0,CRDPREV,RACE,BLK
513162,2012,2012,NJ,New Jersey,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-74.27369128799967 40.13057004800049),34,RPH,RPH2_0,CRDPREV,RACE,AIAN
513174,2018,2018,MT,Montana,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,80.6,80.6,,,72.7,86.7,Race/Ethnicity,American Indian or Alaska Native,,POINT (-109.42442064499971 47.06652897200047),30,RPH,RPH2_0,CRDPREV,RACE,AIAN
513175,2016,2016,CA,California,PRAMS,Reproductive Health,Folic acid supplementation,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,POINT (-120.99999953799971 37.63864012300047),6,RPH,RPH3_0,CRDPREV,OVERALL,OVR
513183,2012,2012,AK,Alaska,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-147.72205903599973 64.84507995700051),2,RPH,RPH2_0,CRDPREV,RACE,BLK
513190,2015,2015,IA,Iowa,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-93.81649055599968 42.46940091300047),19,RPH,RPH2_0,CRDPREV,RACE,AIAN
513205,2018,2018,IL,Illinois,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-88.99771017799969 40.48501028300046),17,RPH,RPH2_0,CRDPREV,RACE,OTH
513217,2015,2015,LA,Louisiana,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,POINT (-92.44568007099969 31.31266064400046),22,RPH,RPH2_0,CRDPREV,RACE,API
513219,2014,2014,NJ,New Jersey,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,93.3,93.3,,,89.1,95.9,Race/Ethnicity,Asian or Pacific Islander,,POINT (-74.27369128799967 40.13057004800049),34,RPH,RPH2_0,CRDPREV,RACE,API
513222,2017,2017,AL,Alabama,PRAMS,Reproductive Health,Folic acid supplementation,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH3_0,CRDPREV,RACE,OTH
513223,2016,2016,LA,Louisiana,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-92.44568007099969 31.31266064400046),22,RPH,RPH2_0,CRDPREV,RACE,MRC
513227,2015,2015,DE,Delaware,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-75.57774116799965 39.008830667000495),10,RPH,RPH2_0,CRDPREV,RACE,AIAN
513229,2014,2014,AL,Alabama,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,92.1,92.1,,,89.3,94.2,Race/Ethnicity,"White, non-Hispanic",,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH2_0,CRDPREV,RACE,WHT
513249,2020,2020,MI,Michigan,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-84.71439026999968 44.6613195430005),26,RPH,RPH2_0,CRDPREV,RACE,OTH
513251,2017,2017,NH,New Hampshire,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-71.50036091999965 43.65595011300047),33,RPH,RPH2_0,CRDPREV,RACE,AIAN
513256,2016,2016,HI,Hawaii,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,92.4,92.4,,,85.9,96.0,Race/Ethnicity,"White, non-Hispanic",,POINT (-157.85774940299973 21.304850435000446),15,RPH,RPH2_0,CRDPREV,RACE,WHT
513259,2014,2014,CT,Connecticut,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,91.1,91.1,,,87.7,93.6,Race/Ethnicity,Hispanic,,POINT (-72.64984095199964 41.56266102000046),9,RPH,RPH2_0,CRDPREV,RACE,HIS
513260,2013,2013,IA,Iowa,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,86.9,86.9,,,83.1,89.9,Race/Ethnicity,"Black, non-Hispanic",,POINT (-93.81649055599968 42.46940091300047),19,RPH,RPH2_0,CRDPREV,RACE,BLK
513266,2015,2015,WY,Wyoming,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-108.10983035299967 43.23554134300048),56,RPH,RPH2_0,CRDPREV,RACE,MRC
513269,2017,2017,IL,Illinois,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,94.2,94.2,,,91.8,95.9,Race/Ethnicity,"White, non-Hispanic",,POINT (-88.99771017799969 40.48501028300046),17,RPH,RPH2_0,CRDPREV,RACE,WHT
513273,2020,2020,HI,Hawaii,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,93.7,93.7,,,89.0,96.4,Race/Ethnicity,"White, non-Hispanic",,POINT (-157.85774940299973 21.304850435000446),15,RPH,RPH2_0,CRDPREV,RACE,WHT
513275,2020,2020,CO,Colorado,PRAMS,Reproductive Health,Folic acid supplementation,%,Crude Prevalence,46.2,46.2,,,41.9,50.5,Race/Ethnicity,"White, non-Hispanic",,POINT (-106.13361092099967 38.843840757000464),8,RPH,RPH3_0,CRDPREV,RACE,WHT
513287,2013,2013,NJ,New Jersey,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,85.7,85.7,,,80.2,89.9,Race/Ethnicity,Hispanic,,POINT (-74.27369128799967 40.13057004800049),34,RPH,RPH2_0,CRDPREV,RACE,HIS
513296,2016,2016,IL,Illinois,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-88.99771017799969 40.48501028300046),17,RPH,RPH2_0,CRDPREV,RACE,MRC
513305,2017,2017,AL,Alabama,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,81.8,81.8,,,71.6,88.9,Race/Ethnicity,Hispanic,,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH2_0,CRDPREV,RACE,HIS
513308,2019,2019,OR,Oregon,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,95.2,95.2,,,92.8,96.9,Race/Ethnicity,"White, non-Hispanic",,POINT (-120.15503132599969 44.56744942400047),41,RPH,RPH2_0,CRDPREV,RACE,WHT
513317,2013,2013,GA,Georgia,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-83.62758034599966 32.83968109300048),13,RPH,RPH2_0,CRDPREV,RACE,AIAN
513320,2012,2012,NM,New Mexico,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,82.4,82.4,,,78.6,85.6,Race/Ethnicity,Hispanic,,POINT (-106.24058098499967 34.52088095200048),35,RPH,RPH2_0,CRDPREV,RACE,HIS
513323,2017,2017,NY,New York,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,89.6,89.6,,,87.7,91.3,Overall,Overall,,POINT (-75.54397042699964 42.82700103200045),36,RPH,RPH2_0,CRDPREV,OVERALL,OVR
513342,2013,2013,ME,Maine,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,POINT (-68.98503133599962 45.254228894000505),23,RPH,RPH2_0,CRDPREV,RACE,API
513351,2013,2013,IL,Illinois,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,89.8,89.8,,,85.2,93.0,Race/Ethnicity,Hispanic,,POINT (-88.99771017799969 40.48501028300046),17,RPH,RPH2_0,CRDPREV,RACE,HIS
513352,2016,2016,VA,Virginia,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-78.45789046299967 37.54268067400045),51,RPH,RPH2_0,CRDPREV,RACE,OTH
513353,2018,2018,DC,District of Columbia,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,83.8,83.8,,,77.8,88.4,Race/Ethnicity,"Black, non-Hispanic",,POINT (-77.036871 38.907192),11,RPH,RPH2_0,CRDPREV,RACE,BLK
513359,2019,2019,NJ,New Jersey,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-74.27369128799967 40.13057004800049),34,RPH,RPH2_0,CRDPREV,RACE,OTH
513360,2017,2017,PR,Puerto Rico,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-66.590149 18.220833),72,RPH,RPH2_0,CRDPREV,RACE,MRC
513362,2017,2017,NM,New Mexico,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,78.1,78.1,,,69.6,84.8,Race/Ethnicity,American Indian or Alaska Native,,POINT (-106.24058098499967 34.52088095200048),35,RPH,RPH2_0,CRDPREV,RACE,AIAN
513367,2020,2020,LA,Louisiana,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-92.44568007099969 31.31266064400046),22,RPH,RPH2_0,CRDPREV,RACE,OTH
513368,2013,2013,WI,Wisconsin,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-89.81637074199966 44.39319117400049),55,RPH,RPH2_0,CRDPREV,RACE,AIAN
513369,2020,2020,ME,Maine,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,POINT (-68.98503133599962 45.254228894000505),23,RPH,RPH2_0,CRDPREV,RACE,API
513376,2015,2015,FL,Florida,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,POINT (-81.92896053899966 28.932040377000476),12,RPH,RPH2_0,CRDPREV,OVERALL,OVR
513379,2019,2019,PA,Pennsylvania,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-77.86070029399963 40.79373015200048),42,RPH,RPH2_0,CRDPREV,RACE,AIAN
513380,2020,2020,VT,Vermont,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-72.51764079099962 43.62538123900049),50,RPH,RPH2_0,CRDPREV,RACE,MRC
513403,2016,2016,US,United States,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,89.4,89.4,,,88.8,89.9,Overall,Overall,,,59,RPH,RPH2_0,CRDPREV,OVERALL,OVR
513414,2014,2014,HI,Hawaii,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,90.3,90.3,,,87.9,92.3,Overall,Overall,,POINT (-157.85774940299973 21.304850435000446),15,RPH,RPH2_0,CRDPREV,OVERALL,OVR
513423,2017,2017,AK,Alaska,PRAMS,Reproductive Health,Folic acid supplementation,%,Crude Prevalence,31.8,31.8,,,19.3,47.6,Race/Ethnicity,Asian or Pacific Islander,,POINT (-147.72205903599973 64.84507995700051),2,RPH,RPH3_0,CRDPREV,RACE,API
513425,2017,2017,KY,Kentucky,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-84.77497104799966 37.645970271000465),21,RPH,RPH2_0,CRDPREV,RACE,OTH
513426,2015,2015,AR,Arkansas,PRAMS,Reproductive Health,Folic acid supplementation,%,Crude Prevalence,29.8,29.8,,,25.0,35.0,Race/Ethnicity,"White, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH3_0,CRDPREV,RACE,WHT
513427,2013,2013,WA,Washington,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,81.4,81.4,,,72.9,87.7,Race/Ethnicity,American Indian or Alaska Native,,POINT (-120.47001078999972 47.52227862900048),53,RPH,RPH2_0,CRDPREV,RACE,AIAN
513441,2013,2013,AR,Arkansas,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,84.9,84.9,,,81.0,88.1,Overall,Overall,,POINT (-92.27449074299966 34.74865012400045),5,RPH,RPH2_0,CRDPREV,OVERALL,OVR
513443,2018,2018,CT,Connecticut,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,89.4,89.4,,,81.0,94.3,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-72.64984095199964 41.56266102000046),9,RPH,RPH2_0,CRDPREV,RACE,MRC
513445,2019,2019,KY,Kentucky,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,POINT (-84.77497104799966 37.645970271000465),21,RPH,RPH2_0,CRDPREV,RACE,API
513450,2016,2016,VT,Vermont,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,93.4,93.4,,,91.5,95.0,Race/Ethnicity,"White, non-Hispanic",,POINT (-72.51764079099962 43.62538123900049),50,RPH,RPH2_0,CRDPREV,RACE,WHT
513452,2015,2015,IL,Illinois,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-88.99771017799969 40.48501028300046),17,RPH,RPH2_0,CRDPREV,RACE,MRC
513454,2015,2015,AL,Alabama,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,90.8,90.8,,,88.6,92.7,Overall,Overall,,POINT (-86.63186076199969 32.84057112200048),1,RPH,RPH2_0,CRDPREV,OVERALL,OVR
513462,2014,2014,TN,Tennessee,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-85.77449091399967 35.68094058000048),47,RPH,RPH2_0,CRDPREV,RACE,MRC
513465,2018,2018,MO,Missouri,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,90.9,90.9,&,"Less than 60 respondents, interpret with caution",72.7,97.4,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-92.56630005299968 38.635790776000476),29,RPH,RPH2_0,CRDPREV,RACE,MRC
513466,2018,2018,CO,Colorado,PRAMS,Reproductive Health,Folic acid supplementation,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-106.13361092099967 38.843840757000464),8,RPH,RPH3_0,CRDPREV,RACE,MRC
513469,2013,2013,GA,Georgia,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-83.62758034599966 32.83968109300048),13,RPH,RPH2_0,CRDPREV,RACE,OTH
513480,2012,2012,DE,Delaware,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,90.3,90.3,&,"Less than 60 respondents, interpret with caution",74.9,96.7,Race/Ethnicity,Asian or Pacific Islander,,POINT (-75.57774116799965 39.008830667000495),10,RPH,RPH2_0,CRDPREV,RACE,API
513483,2019,2019,NC,North Carolina,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-79.15925046299964 35.466220975000454),37,RPH,RPH2_0,CRDPREV,RACE,OTH
513485,2020,2020,NY,New York,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,77.6,77.6,,,72.2,82.3,Race/Ethnicity,Hispanic,,POINT (-75.54397042699964 42.82700103200045),36,RPH,RPH2_0,CRDPREV,RACE,HIS
513492,2019,2019,HI,Hawaii,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-157.85774940299973 21.304850435000446),15,RPH,RPH2_0,CRDPREV,RACE,BLK
513497,2013,2013,MI,Michigan,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,95.8,95.8,&,"Less than 60 respondents, interpret with caution",86.6,98.8,Race/Ethnicity,"Multiracial, non-Hispanic",,POINT (-84.71439026999968 44.6613195430005),26,RPH,RPH2_0,CRDPREV,RACE,MRC
513504,2018,2018,UT,Utah,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Other, non-Hispanic",,POINT (-111.58713063499971 39.360700171000474),49,RPH,RPH2_0,CRDPREV,RACE,OTH
513515,2017,2017,MI,Michigan,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,91.3,91.3,,,89.5,92.8,Overall,Overall,,POINT (-84.71439026999968 44.6613195430005),26,RPH,RPH2_0,CRDPREV,OVERALL,OVR
513522,2013,2013,AK,Alaska,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,79.3,79.3,,,75.0,83.0,Race/Ethnicity,American Indian or Alaska Native,,POINT (-147.72205903599973 64.84507995700051),2,RPH,RPH2_0,CRDPREV,RACE,AIAN
513523,2015,2015,NY,New York,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,91.7,91.7,,,89.3,93.7,Race/Ethnicity,"White, non-Hispanic",,POINT (-75.54397042699964 42.82700103200045),36,RPH,RPH2_0,CRDPREV,RACE,WHT
513535,2012,2012,WY,Wyoming,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,88.6,88.6,,,85.2,91.2,Overall,Overall,,POINT (-108.10983035299967 43.23554134300048),56,RPH,RPH2_0,CRDPREV,OVERALL,OVR
513546,2014,2014,DE,Delaware,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-75.57774116799965 39.008830667000495),10,RPH,RPH2_0,CRDPREV,RACE,AIAN
513551,2017,2017,UT,Utah,PRAMS,Reproductive Health,Postpartum checkup,%,Crude Prevalence,91.2,91.2,,,89.3,92.8,Overall,Overall,,POINT (-111.58713063499971 39.360700171000474),49,RPH,RPH2_0,CRDPREV,OVERALL,OVR
